-0.826600,-0.199000,-0.084210,-0.000785,-1.000000,0.000000
0.786000,0.239300,-0.119300,0.894400,0.447300,0.000000
-0.393200,0.168000,-0.221000,-0.606900,0.794700,0.000000
0.538300,-0.050730,-0.252200,-0.000032,-0.686500,-0.727200
-0.486900,-0.197100,0.210500,0.229600,-0.973300,0.000000
0.183900,0.382500,-0.115800,0.000000,1.000000,0.000000
-0.184500,-0.038970,-0.364300,0.000000,0.000000,-1.000000
0.594500,0.201800,0.342300,0.000000,0.222300,0.975000
-0.746900,-0.207400,0.327800,-0.419900,-0.001269,0.907600
0.710300,-0.189200,-0.094710,-0.000048,-1.000000,0.000000
-0.300300,0.003149,0.363900,0.000000,0.031720,0.999500
0.830000,-0.155600,0.305300,0.447200,-0.894400,0.000000
-0.384500,0.013660,-0.364300,0.000000,0.000000,-1.000000
0.521300,-0.092300,0.379500,0.001810,0.037850,0.999300
0.281100,-0.207800,-0.176100,0.019410,-0.999800,0.000000
-0.432300,-0.202800,-0.011520,-0.110400,-0.993900,-0.000151
0.137700,-0.207400,0.162600,-0.000076,-1.000000,0.000461
-0.100500,-0.122500,0.375000,0.029120,-0.096630,0.994900
-0.849900,0.055730,0.263800,-0.352500,0.934800,0.042340
0.089180,0.382500,0.105300,-0.015830,0.999900,0.000000
0.960100,-0.065760,0.024850,0.475300,-0.681500,-0.556400
0.819900,0.165500,0.348900,0.430900,0.372600,0.821900
-0.124800,-0.208800,-0.209000,0.000000,-1.000000,0.000000
0.891000,-0.060060,-0.357900,0.999500,0.027080,-0.013220
-0.201900,0.314200,0.042110,-0.607300,0.794500,-0.000010
0.205000,0.055760,-0.364300,0.000000,0.000000,-1.000000
0.841600,0.126700,0.157900,0.874700,0.484700,0.000000
0.481500,-0.196600,-0.360300,0.426100,0.084490,-0.900700
-0.709300,-0.020040,0.373700,-0.168900,0.293100,0.941000
0.668100,0.066290,-0.364300,0.000000,0.000000,-1.000000
0.299700,0.254000,0.329300,0.008293,0.246200,0.969200
-0.521300,0.066290,0.364300,0.000000,0.000000,1.000000
0.641500,-0.286100,0.379600,0.176400,-0.096270,0.979600
0.531300,0.377100,-0.157900,-0.005320,1.000000,-0.004814
0.078670,-0.028450,0.364300,0.000000,0.000000,1.000000
-0.626600,-0.060210,-0.246600,-0.000048,-0.268400,-0.963300
0.626000,-0.260000,-0.272900,0.000000,0.000000,1.000000
-0.752800,-0.185800,-0.246400,-0.019580,-0.074800,-0.997000
-0.847600,0.034700,-0.364300,-0.001378,0.002534,-1.000000
0.600300,-0.208900,0.042130,0.232000,-0.972700,0.000000
-0.088660,0.379000,0.179000,-0.279100,0.960300,0.000001
0.132300,-0.208600,-0.267000,0.003389,-1.000000,-0.001034
-0.298700,-0.208500,-0.171700,0.034300,-0.998300,-0.046710
-0.509500,0.121800,0.094750,-0.169500,0.985500,0.000000
-0.331500,0.146600,-0.463600,-0.822000,-0.091320,-0.562200
-0.741500,0.082420,0.073700,-0.138800,0.990300,0.010580
0.854600,0.065730,-0.126300,0.999900,0.013530,-0.002725
-0.508000,-0.337400,-0.323800,0.747500,-0.573800,-0.334700
-0.480500,-0.276200,0.381200,0.863100,-0.335400,0.377600
-0.595000,-0.070560,0.245600,0.002549,-0.009990,0.999900
0.320800,0.184600,-0.346200,0.000000,0.224900,-0.974400
-0.255700,-0.208100,0.160400,0.001331,-1.000000,0.000109
-0.049550,-0.208200,-0.002098,0.008082,-0.999900,0.011820
0.510200,0.382500,0.105300,0.000000,1.000000,-0.009911
0.428600,-0.006735,-0.367500,-0.153200,0.319700,-0.935100
0.386200,-0.309200,-0.287800,-0.732600,-0.562700,0.382900
-0.101400,0.262800,0.327700,0.013770,0.197700,0.980200
0.413800,-0.077730,0.252000,0.444100,-0.469000,0.763400
0.642300,0.407400,0.244800,0.196300,0.612400,0.765800
0.531300,0.296400,-0.320500,0.000000,0.224900,-0.974400
0.351900,-0.203200,-0.010540,0.997800,-0.066600,-0.006059
0.247100,0.003149,0.363900,0.000000,0.031720,0.999500
-0.251100,0.177000,0.347100,-0.013210,0.257200,0.966300
-0.694400,-0.335700,0.242100,-0.112100,-0.508300,-0.853800
-0.930900,-0.080040,-0.105200,-0.766100,0.642700,0.000014
0.141800,-0.091660,-0.374100,0.000000,0.002986,-1.000000
0.394500,-0.123200,-0.246600,0.000016,0.000016,-1.000000
0.785100,0.238900,0.038620,0.885700,0.464100,0.010570
-0.477800,-0.099580,-0.308700,-0.635800,-0.771800,0.000000
0.678700,0.219500,-0.338200,0.000000,0.227900,-0.973700
0.761100,-0.188300,-0.242100,0.160700,-0.987000,0.000000
0.089200,0.381100,-0.241800,-0.010570,0.993900,-0.109800
-0.669900,-0.216600,-0.106100,-0.228400,-0.973600,0.000000
-0.922100,-0.064510,0.199300,-0.964200,0.256500,0.067840
0.447100,-0.238900,0.272900,0.000000,0.000000,-1.000000
-0.611200,-0.233900,-0.367200,0.391200,-0.113900,-0.913200
-0.847600,-0.165300,-0.374100,-0.002272,-0.006865,-1.000000
0.589400,-0.054530,0.249900,-0.369600,-0.511900,0.775500
0.226000,0.381900,0.031590,-0.031670,0.999500,0.000003
-0.930600,-0.146700,0.028080,-0.970100,-0.242800,0.000000
0.237400,0.369000,-0.284600,0.000000,0.948900,-0.315600
0.682600,-0.144200,0.366500,-0.986700,0.001831,0.162400
-0.174000,-0.186300,-0.364300,0.000000,-0.004706,-1.000000
0.014090,-0.208800,-0.164700,0.000378,-1.000000,0.004609
-0.190400,0.324100,-0.304600,-0.616000,0.785300,-0.062550
0.852100,0.024220,0.347300,0.999900,0.010610,0.008867
-0.016050,0.211900,-0.340000,0.000000,0.227300,-0.973800
0.331300,0.380900,-0.126400,0.000000,0.988200,-0.153200
-0.468700,0.128500,-0.073660,-0.160800,0.987000,0.000001
0.573100,-0.353900,0.273900,0.093990,-0.224400,-0.970000
0.854100,-0.048750,0.167500,0.940200,-0.328600,0.089500
-0.416100,-0.148000,0.368900,-0.009516,-0.418500,0.908200
-0.804800,0.072340,-0.052620,-0.165200,0.986300,0.000000
0.481900,-0.220100,0.129000,-0.230100,-0.973200,0.000000
-0.705900,-0.208100,0.182500,-0.232800,-0.972500,-0.000008
0.383900,0.377300,0.168400,-0.000036,0.999500,-0.031330
-0.333600,0.213900,0.147400,-0.580600,0.814100,0.007930
0.220200,-0.208600,0.287300,-0.007624,-1.000000,0.004942
0.457600,0.234300,0.334600,-0.010510,0.225800,0.974100
0.854100,0.024190,0.032280,0.937800,-0.009998,-0.346900
0.531300,0.045250,0.363900,0.000000,0.031690,0.999500
-0.658200,0.096810,-0.189500,-0.160900,0.987000,0.000000
0.975500,0.045260,0.105300,0.999800,0.010550,0.018500
0.858000,-0.141600,-0.031560,0.447200,-0.894400,0.000000
0.015510,0.191800,0.343500,-0.016570,0.220000,0.975400
0.694300,0.372600,-0.140300,0.318500,0.947900,0.000000
-0.597500,-0.239000,0.279200,0.422600,0.000000,-0.906300
-0.738800,-0.249000,-0.428500,-0.505300,-0.091260,-0.858100
0.785900,0.239200,-0.256100,0.903700,0.428100,0.000132
-0.573900,-0.028410,-0.374100,0.000000,-0.002609,-1.000000
0.029440,-0.207700,0.244000,-0.009832,-0.999100,-0.040530
-0.436200,0.136900,-0.345300,-0.511500,0.856500,-0.069380
0.852100,0.013680,-0.252600,0.999800,-0.010480,-0.018420
-0.763000,-0.194700,0.042120,-0.083620,-0.996500,0.000000
0.716700,0.364700,0.114900,0.413000,0.910700,0.000000
0.731300,-0.189200,0.200000,0.000000,-1.000000,0.000000
0.965400,0.174300,0.132700,0.755500,0.645100,0.114400
-0.731000,0.082700,-0.326200,-0.172600,0.984800,-0.019150
-0.088850,0.379700,-0.168400,-0.247000,0.969000,0.000000
0.211700,-0.208600,0.054560,-0.012670,-0.999800,0.013380
0.583900,-0.036220,-0.374000,-0.011080,-0.151800,-0.988300
0.162900,0.276400,0.324000,-0.002990,0.209800,0.977700
-0.150600,-0.208800,0.284800,-0.041020,-0.984200,0.172200
-0.303500,0.236600,-0.284200,-0.607400,0.794300,0.016020
-0.742200,-0.102300,0.246500,0.190700,-0.314900,0.929800
0.773400,-0.007394,-0.364300,0.000000,0.000000,-1.000000
0.654800,-0.104400,-0.254900,-0.468300,-0.535300,-0.703000
0.720800,0.244100,0.332200,-0.002734,0.243200,0.970000
-0.877500,-0.181000,0.284100,-0.271500,-0.962300,0.015230
-0.516900,0.119500,-0.210500,-0.155800,0.987700,0.010530
0.521700,0.378200,-0.031390,-0.000517,0.989000,-0.147800
0.490700,-0.222100,-0.231500,-0.230400,-0.973000,-0.012790
-0.131800,0.076810,-0.364300,0.000000,0.000000,-1.000000
0.409900,-0.025950,0.370000,-0.337700,0.365400,0.867400
-0.868100,-0.183500,-0.200000,-0.238900,-0.971000,-0.000010
-0.163400,-0.017920,0.364300,0.000000,0.000000,1.000000
0.601400,-0.178200,-0.372300,-0.376600,-0.248900,-0.892300
-0.315200,0.227600,-0.126300,-0.608400,0.793600,0.000000
0.276700,-0.207900,-0.297700,0.035470,-0.999100,0.023350
-0.899800,0.005797,-0.210900,-0.952400,0.286100,-0.105500
-0.437100,-0.028450,0.363900,0.015860,-0.000011,0.999900
-0.438000,-0.211900,-0.285500,0.191800,-0.979300,-0.064620
0.141800,0.382500,0.221100,0.000000,1.000000,0.000000
-0.406500,0.126100,0.359800,-0.056160,0.244400,0.968000
0.823000,-0.159100,-0.347300,0.447200,-0.894400,-0.000078
0.366400,-0.269100,0.357100,-0.957300,-0.269800,0.104100
-0.554200,-0.213000,-0.073660,0.226800,-0.973900,0.000000
-0.047640,-0.059830,-0.364200,-0.000000,0.086650,-0.996200
-0.731100,0.082900,0.315700,-0.172700,0.984800,0.019180
0.089180,0.382500,-0.021040,-0.015830,0.999900,0.000000
-0.388900,-0.206300,0.100200,-0.037270,-0.999300,-0.007509
-0.058150,0.382500,0.063170,0.000000,1.000000,0.000000
0.828100,0.155100,-0.035070,0.894400,0.447300,0.000000
0.597900,0.320900,0.314400,-0.001008,0.194000,0.981000
0.348900,0.363800,0.300000,0.001315,0.869700,0.493700
0.415500,0.254200,-0.330200,0.000016,0.225000,-0.974400
-0.019520,-0.207800,0.360000,0.012320,-0.991700,0.128300
0.607700,-0.207100,-0.168400,0.229200,-0.973400,0.000000
-0.610100,-0.312600,-0.261500,-0.425600,-0.002631,0.904900
-0.300200,-0.083830,-0.373500,0.007693,0.261800,-0.965100
0.678700,0.117200,0.361500,-0.000011,0.174300,0.984700
-0.826500,-0.007403,0.363800,0.029020,-0.010580,0.999500
0.194500,-0.102100,0.373700,0.002639,0.010850,0.999900
-0.649000,-0.144200,0.359100,-0.458200,-0.232200,0.858000
0.467000,-0.216500,0.009658,-0.228400,-0.973600,0.000018
0.278700,0.117200,0.361500,0.000000,0.228200,0.973600
-0.279200,0.087340,-0.364300,0.000000,0.002373,-1.000000
-0.155600,0.350500,-0.063140,-0.606600,0.795000,0.000000
0.111100,0.133600,-0.358000,0.000000,0.224900,-0.974400
0.240300,-0.208700,-0.058600,-0.032390,-0.999500,-0.001563
-0.625400,0.101400,0.073700,-0.165200,0.986300,0.000000
0.320700,0.045240,-0.364300,-0.037820,-0.000023,-0.999300
0.510700,-0.228400,0.368500,-0.077500,0.027650,0.996600
-0.531900,0.118000,0.252600,-0.160800,0.987000,0.000000
-0.227300,-0.112500,0.375700,0.010330,-0.028940,0.999500
0.368500,-0.235300,-0.373600,-0.548500,-0.046970,-0.834900
0.352200,-0.175800,0.263400,0.983800,0.001624,0.179100
0.635000,-0.325100,-0.369400,0.674100,-0.502700,-0.541100
0.970000,-0.079080,0.136600,0.970500,-0.240300,0.021860
-0.540700,-0.333700,0.305700,0.422800,-0.000042,-0.906200
-0.814900,0.070300,0.157900,-0.176700,0.984200,0.010960
0.835100,0.141100,-0.207000,0.894400,0.447200,0.000000
-0.816000,-0.133700,0.374100,0.000000,0.000000,1.000000
-0.629800,0.091620,0.360500,-0.080110,0.579600,0.811000
-0.130600,0.364200,0.293600,-0.190300,0.972700,0.132800
-0.746400,-0.086890,-0.294700,0.635700,-0.771900,0.000000
0.489200,-0.354700,-0.273000,-0.025990,-0.094830,0.995200
0.798000,-0.069560,0.367100,0.009862,0.349500,0.936900
-0.596400,-0.222900,0.147400,0.228400,-0.973600,0.000000
-0.638500,-0.165300,-0.274900,-0.422700,0.000026,0.906300
-0.333400,0.213700,0.273700,-0.606500,0.795100,-0.000074
0.716400,0.355800,0.306400,0.012870,0.289100,0.957200
0.594500,0.411600,-0.240000,0.000000,0.977900,-0.208800
-0.273700,0.260000,-0.031580,-0.628900,0.777300,-0.018600
0.499700,-0.144200,0.272900,0.000000,0.000000,-1.000000
0.388600,-0.198100,-0.112300,-0.232200,-0.972700,0.000000
0.880400,0.170200,0.065110,-0.661600,0.704700,-0.256200
0.036600,0.381500,-0.147300,0.015840,0.999900,0.000002
-0.585000,-0.250000,0.387200,-0.495000,-0.025940,0.868500
-0.489700,0.045240,-0.364300,0.000000,0.000000,-1.000000
-0.894100,0.029050,-0.094730,-0.852500,0.522700,-0.000008
0.761100,-0.188300,0.000028,0.160700,-0.987000,0.000000
0.853000,0.045270,0.242000,0.997300,-0.068770,0.027390
0.057620,0.076810,0.364300,0.000000,0.000000,1.000000
-0.195000,0.087340,0.364300,0.000000,0.002373,1.000000
-0.031940,-0.208800,-0.263700,-0.000006,-1.000000,-0.002540
0.891500,-0.060090,0.284200,1.000000,0.008287,-0.005302
-0.459200,-0.198500,-0.137600,-0.186700,-0.982400,-0.009395
-0.540700,-0.144200,0.305700,0.422700,0.000000,-0.906300
-0.678800,-0.294000,0.344900,-0.246800,0.317200,0.915700
0.411700,-0.117500,-0.371300,-0.594200,0.498900,-0.630900
0.430900,-0.349100,0.280200,-0.372900,-0.482400,-0.792700
0.236500,0.382200,0.136900,0.075060,0.997200,-0.002717
-0.689700,-0.018960,-0.374000,0.000008,0.111900,-0.993700
0.078680,0.306400,-0.318200,0.000000,0.227400,-0.973800
-0.178300,0.332700,0.147400,-0.642900,0.766000,0.000000
0.844000,-0.148600,0.200000,0.447200,-0.894400,0.000000
-0.494300,-0.198900,0.105300,0.232000,-0.972700,0.000000
-0.711200,-0.260000,-0.308700,-0.422700,0.000007,0.906300
0.615500,0.377100,0.147500,-0.004570,0.995400,0.095720
-0.406300,-0.207900,0.277400,-0.036630,-0.999300,-0.006316
0.026050,0.381500,0.189500,0.000000,1.000000,0.000000
0.852000,-0.041400,-0.063130,0.969500,0.244900,0.000000
0.803400,0.204100,0.245600,0.901100,0.433500,-0.002650
0.955800,0.111000,0.232100,0.256300,0.468500,0.845500
-0.110800,0.254200,-0.330200,0.000000,0.225000,-0.974400
-0.908700,-0.080740,-0.372600,-0.411300,0.377500,-0.829700
-0.411200,0.155500,0.084210,-0.608100,0.793900,0.000000
0.099730,-0.197100,-0.364200,-0.002965,-0.531800,-0.846900
0.746500,0.316000,-0.063140,0.894400,0.447200,0.000000
-0.311300,-0.208100,-0.057990,-0.007270,-0.999900,-0.010110
0.269000,0.270500,-0.326500,0.000000,0.224900,-0.974400
0.788600,0.231800,0.147400,0.894400,0.447200,0.000007
0.878500,-0.110700,-0.270400,0.954400,0.220200,-0.201700
0.405000,0.107500,-0.363400,-0.000009,0.121000,-0.992700
0.247100,0.338700,0.310700,0.000048,0.238300,0.971200
0.239000,-0.208300,0.187800,-0.002661,-1.000000,-0.000314
-0.210100,-0.208800,-0.263100,-0.000869,-1.000000,-0.001718
0.672600,-0.228600,0.288200,0.939800,0.021140,-0.341000
0.591500,-0.363600,-0.287500,0.464700,-0.815400,0.345100
-0.256000,0.272900,0.115800,-0.607200,0.794600,0.000000
0.110200,0.024180,-0.364300,0.000000,0.000000,-1.000000
0.215500,-0.165400,-0.364300,0.000000,-0.076890,-0.997000
0.436600,0.380700,-0.126400,0.015420,0.986900,-0.160700
-0.721300,0.086230,-0.105200,-0.160900,0.987000,0.000000
-0.610500,-0.126500,-0.379600,0.478300,-0.204600,-0.854000
0.153900,-0.208000,-0.142100,0.007065,-1.000000,0.001950
0.808900,-0.166100,-0.157900,0.447200,-0.894400,0.000000
-0.927000,-0.134200,0.126300,-0.998200,0.059310,-0.000096
-0.206500,0.262900,0.327900,0.024390,0.192400,0.981000
0.750900,0.309500,-0.196500,0.894400,0.447200,-0.000042
-0.145900,0.177000,0.347000,0.000000,0.228100,0.973600
0.447100,-0.332300,-0.379000,-0.064830,-0.094440,-0.993400
0.650000,-0.197200,0.126300,0.229200,-0.973400,0.000000
0.583900,0.192000,-0.344500,0.000000,0.222300,-0.975000
-0.899000,-0.024250,0.299600,-0.952300,0.286300,0.105900
0.226000,0.159600,-0.352100,0.000000,0.224900,-0.974400
0.520800,0.045240,-0.364300,0.000000,0.000000,-1.000000
-0.526100,-0.181700,-0.332400,0.003709,-0.409500,-0.912300
-0.612500,-0.005909,0.369000,0.017040,0.372700,0.927800
0.500100,0.373700,-0.269100,0.011190,0.955300,-0.295300
0.748500,0.305200,-0.317700,0.353900,0.389700,-0.850200
0.015530,-0.102200,0.373700,0.000000,-0.031560,0.999500
0.415900,-0.159900,0.380200,-0.017320,0.003802,0.999800
0.969200,0.035050,-0.017810,0.937900,-0.027810,-0.345700
0.663300,-0.117300,0.250400,-0.405600,-0.396400,0.823600
0.585400,-0.164600,0.371800,-0.369400,-0.339400,0.865100
0.126800,-0.208500,0.258800,-0.002007,-0.999900,-0.013280
0.886100,-0.112100,0.073690,0.944700,-0.328000,-0.006935
-0.016060,0.003132,0.364300,0.000000,0.000000,1.000000
-0.805900,-0.068630,-0.368200,0.060330,0.349700,-0.934900
0.752300,0.159600,-0.352100,0.000015,0.224900,-0.974400
-0.309600,-0.207900,0.239400,0.006843,-0.999900,-0.010930
-0.713800,0.086490,0.168400,-0.165200,0.986300,0.000000
0.605000,0.382300,-0.095840,-0.000009,0.994200,0.107800
0.678600,-0.028450,-0.364300,-0.001388,-0.001628,-1.000000
0.047100,-0.102100,-0.374100,0.000000,0.000238,-1.000000
0.583900,-0.165300,-0.272900,0.000000,0.000000,1.000000
-0.395000,-0.091650,-0.374100,0.000000,0.012750,-0.999900
0.592700,-0.210700,-0.052610,0.231500,-0.972800,0.000000
-0.897500,0.022160,0.136900,-0.925100,0.379600,0.000000
-0.082200,-0.208800,-0.124100,0.000000,-1.000000,0.000000
-0.589400,-0.368100,-0.369300,0.442700,-0.374900,-0.814600
-0.037100,0.377200,0.261400,0.000000,0.954300,0.298900
0.489600,-0.072520,-0.336800,-0.159500,0.987200,0.007691
-0.352900,0.184600,-0.346200,-0.002827,0.229800,-0.973200
0.226000,-0.049500,-0.364300,0.000000,-0.002972,-1.000000
0.523400,0.141100,0.356300,0.000000,0.224300,0.974500
-0.320600,-0.102200,0.375200,-0.021440,0.050010,0.998500
0.024300,-0.208100,-0.060040,0.014770,-0.999900,0.001898
-0.535400,-0.052140,0.319300,-0.579300,-0.815100,0.000000
-0.849300,-0.194300,0.007041,-0.629100,-0.777300,0.000000
0.590900,-0.363700,0.364800,0.460600,-0.820000,0.339800
-0.910200,-0.172900,-0.115800,-0.247800,-0.968800,0.000000
0.767500,-0.186600,0.366300,0.360400,-0.931300,0.052760
-0.752300,-0.263800,0.250000,-0.882500,-0.227700,-0.411600
0.299700,0.411300,-0.231600,-0.007944,0.999900,0.006454
-0.518600,-0.206700,0.433900,-0.189000,0.035290,0.981300
0.510300,-0.042130,0.294800,0.000000,-1.000000,0.000000
0.618900,-0.066190,0.336000,-0.635800,-0.771800,0.000012
-0.218200,-0.208600,0.073580,-0.001853,-1.000000,0.004992
-0.626600,-0.381500,0.286200,-0.051030,-0.972300,-0.228200
-0.668600,-0.042130,0.294800,0.029630,-0.999600,-0.000002
-0.580100,0.108900,-0.126300,-0.159300,0.987100,0.015790
0.677600,-0.198500,-0.326300,0.745800,-0.666100,0.008787
0.605000,0.348700,-0.308400,0.000000,0.227300,-0.973800
0.542700,0.403500,0.215400,0.000000,0.149100,-0.988800
-0.100300,-0.133900,-0.373800,-0.002016,-0.161100,-0.986900
0.743000,0.323100,0.038610,0.903600,0.428400,0.000000
0.376900,0.184600,0.345900,0.007769,0.249700,0.968300
0.876600,-0.113800,0.373000,0.136800,0.015630,0.990500
0.290100,0.378600,-0.031460,0.000061,0.985400,-0.170200
-0.543100,-0.330500,0.416000,0.135400,-0.465500,0.874600
-0.196000,-0.208000,0.362300,0.041270,-0.977700,0.205800
-0.478800,0.126900,0.179000,-0.161400,0.986900,0.000000
-0.046260,-0.207400,0.091940,0.001633,-1.000000,0.001705
-0.765800,-0.186900,-0.335100,-0.699800,0.084970,0.709300
-0.543300,-0.047190,-0.277200,-0.434300,-0.900800,0.006222
-0.057280,0.126100,-0.359800,0.000000,0.224900,-0.974400
-0.243700,0.282300,-0.231600,-0.607500,0.794400,0.000000
0.352000,-0.201500,-0.240200,0.948400,-0.317000,-0.000829
0.067270,0.262900,0.327900,-0.000003,0.235000,0.972000
0.499700,-0.133700,-0.272900,0.000000,0.000000,1.000000
0.845000,0.045240,-0.364200,0.161300,0.000000,-0.986900
-0.521700,-0.205300,0.021070,0.226500,-0.974000,0.000000
-0.805500,-0.199000,0.221000,0.000570,-1.000000,0.000031
-0.454600,-0.133900,0.284200,-0.995200,-0.097670,-0.000003
-0.658800,-0.300100,-0.401800,0.528500,0.258900,-0.808500
-0.380900,0.177400,-0.094720,-0.607300,0.794400,0.000000
-0.120600,0.368900,-0.263100,-0.340800,0.940200,-0.000050
-0.662400,-0.218400,-0.193800,-0.229500,-0.973300,0.000000
0.263800,-0.207900,0.363700,-0.002207,-0.472900,0.881100
0.341800,0.321500,-0.314700,-0.000011,0.224900,-0.974400
-0.063070,-0.208800,0.279700,0.025440,-0.999300,0.028850
-0.921500,-0.057410,0.000014,-0.959200,0.282700,0.000000
-0.446100,0.133400,-0.157900,-0.329000,0.944300,0.000000
-0.321300,0.107500,0.363400,0.002196,0.132100,0.991200
-0.531800,0.117500,0.010540,-0.191700,0.981400,-0.010550
-0.303800,0.237000,0.052630,-0.586200,0.810000,0.018390
-0.026580,0.306300,0.317700,-0.002245,0.241700,0.970300
0.531300,-0.260000,0.272900,0.000000,0.000000,-1.000000
0.173400,0.066290,0.364300,0.000000,0.000000,1.000000
0.762900,0.097440,0.363900,-0.005331,0.021050,0.999800
0.331300,0.380400,0.085230,-0.007835,0.984400,-0.176000
0.423400,-0.206300,0.196500,-0.229000,-0.973400,0.000000
-0.819500,0.066730,-0.289400,-0.304200,0.951700,-0.042690
0.396200,-0.199900,0.063180,-0.231700,-0.972800,0.000000
-0.446300,-0.175800,-0.364100,-0.151300,0.001795,-0.988500
0.352300,-0.165300,-0.326300,1.000000,0.000000,0.000000
0.677800,-0.191100,-0.221000,0.158600,-0.987300,-0.000016
-0.106300,-0.207100,0.362400,0.001166,-0.579100,0.815200
-0.688600,0.091290,0.000018,-0.138800,0.990300,0.010550
0.341800,-0.038970,-0.364300,0.000000,0.000000,-1.000000
0.226000,0.382500,-0.199900,-0.027890,0.998000,0.057510
-0.831500,0.066140,0.031580,-0.318900,0.947800,0.000036
0.415500,0.306300,0.317700,-0.004548,0.237900,0.971300
-0.895800,-0.019320,-0.315300,-0.953400,0.283000,-0.104900
0.468200,0.376900,0.178900,0.000005,0.998100,-0.061430
-0.258200,0.003132,-0.364300,0.000000,0.000000,-1.000000
0.615500,0.034690,0.364300,0.009559,-0.009356,0.999900
0.015540,0.382000,0.021070,0.026360,0.999600,0.010560
0.341800,0.024130,0.363900,-0.001330,-0.051810,0.998700
-0.917400,-0.170700,0.210100,-0.431600,-0.900600,0.051120
-0.943100,-0.092520,-0.188700,-0.995800,-0.074690,-0.052140
-0.769600,0.077710,0.231500,-0.177300,0.984000,0.019150
0.884600,0.079020,-0.024500,-0.482700,0.178700,-0.857300
-0.725700,-0.110300,0.329100,-0.678300,0.576300,0.456000
-0.738200,-0.320500,-0.368400,-0.729000,-0.593800,-0.340600
-0.755600,-0.196400,-0.129800,-0.230000,-0.973200,0.000000
0.068160,0.211900,-0.340000,0.000000,0.227300,-0.973800
